grid_name,teff,tinner,number,odep,c,d,e,f,g,h,mdot,vexp,i
corundum-20-bb,2800,800,1,0.1,25500.0,346000000000000.0,11.7,2.58,19.0,0.0,2.4e-06,13.3,1.67
corundum-20-bb,2800,800,2,0.106,25200.0,348000000000000.0,11.8,2.6,19.0,0.0,2.55e-06,13.4,1.71
corundum-20-bb,2800,800,3,0.113,24900.0,350000000000000.0,11.8,2.61,19.0,0.0,2.68e-06,13.4,1.74
corundum-20-bb,2800,800,4,0.121,24700.0,352000000000000.0,11.9,2.63,19.0,0.0,2.82e-06,13.5,1.78
corundum-20-bb,2800,800,5,0.129,24400.0,354000000000000.0,11.9,2.64,19.0,0.0,2.96e-06,13.5,1.8
corundum-20-bb,2800,800,6,0.137,24200.0,356000000000000.0,12.0,2.65,19.0,0.0,3.11e-06,13.5,1.83
corundum-20-bb,2800,800,7,0.146,23900.0,358000000000000.0,12.1,2.67,19.0,0.0,3.27e-06,13.5,1.86
corundum-20-bb,2800,800,8,0.155,23600.0,360000000000000.0,12.1,2.68,19.0,0.0,3.43e-06,13.5,1.89
corundum-20-bb,2800,800,9,0.165,23400.0,362000000000000.0,12.2,2.7,19.0,0.0,3.6e-06,13.5,1.91
corundum-20-bb,2800,800,10,0.176,23100.0,364000000000000.0,12.3,2.72,19.0,0.0,3.78e-06,13.5,1.94
corundum-20-bb,2800,800,11,0.187,22800.0,366000000000000.0,12.4,2.73,19.0,0.0,3.97e-06,13.4,1.96
corundum-20-bb,2800,800,12,0.199,22500.0,368000000000000.0,12.4,2.75,19.0,0.0,4.17e-06,13.4,1.98
corundum-20-bb,2800,800,13,0.212,22200.0,371000000000000.0,12.5,2.77,19.0,0.0,4.37e-06,13.3,2.0
corundum-20-bb,2800,800,14,0.226,21900.0,373000000000000.0,12.6,2.79,19.0,0.0,4.59e-06,13.3,2.02
corundum-20-bb,2800,800,15,0.241,21700.0,376000000000000.0,12.7,2.8,18.0,0.0,4.81e-06,13.2,2.04
corundum-20-bb,2800,800,16,0.256,21400.0,378000000000000.0,12.8,2.82,18.0,0.0,5.04e-06,13.1,2.05
corundum-20-bb,2800,800,17,0.273,21100.0,381000000000000.0,12.9,2.84,18.0,0.0,5.28e-06,13.0,2.06
corundum-20-bb,2800,800,18,0.291,20800.0,384000000000000.0,13.0,2.86,18.0,0.0,5.53e-06,12.9,2.07
corundum-20-bb,2800,800,19,0.31,20500.0,386000000000000.0,13.0,2.88,18.0,0.0,5.79e-06,12.8,2.08
corundum-20-bb,2800,800,20,0.33,20200.0,389000000000000.0,13.1,2.9,18.0,0.0,6.07e-06,12.6,2.09
corundum-20-bb,2800,800,21,0.351,19900.0,392000000000000.0,13.2,2.92,18.0,0.0,6.35e-06,12.5,2.09
corundum-20-bb,2800,800,22,0.374,19600.0,395000000000000.0,13.3,2.94,18.0,0.0,6.64e-06,12.3,2.09
corundum-20-bb,2800,800,23,0.398,19400.0,397000000000000.0,13.4,2.97,18.0,0.0,6.94e-06,12.2,2.09
corundum-20-bb,2800,800,24,0.424,19100.0,400000000000000.0,13.5,2.99,18.0,0.0,7.25e-06,12.0,2.09
corundum-20-bb,2800,800,25,0.451,18800.0,403000000000000.0,13.6,3.01,18.0,0.0,7.58e-06,11.8,2.09
corundum-20-bb,2800,800,26,0.48,18500.0,406000000000000.0,13.7,3.03,17.0,0.0,7.91e-06,11.6,2.08
corundum-20-bb,2800,800,27,0.511,18300.0,409000000000000.0,13.8,3.05,17.0,0.0,8.26e-06,11.4,2.07
corundum-20-bb,2800,800,28,0.545,18000.0,412000000000000.0,13.9,3.07,17.0,0.0,8.62e-06,11.2,2.06
corundum-20-bb,2800,800,29,0.58,17700.0,415000000000000.0,14.0,3.1,17.0,0.0,8.99e-06,11.0,2.04
corundum-20-bb,2800,800,30,0.617,17500.0,418000000000000.0,14.1,3.12,17.0,0.0,9.37e-06,10.7,2.03
corundum-20-bb,2800,800,31,0.657,17200.0,421000000000000.0,14.2,3.14,17.0,0.0,9.76e-06,10.5,2.01
corundum-20-bb,2800,800,32,0.7,17000.0,424000000000000.0,14.3,3.17,17.0,0.0,1.02e-05,10.3,1.99
corundum-20-bb,2800,800,33,0.745,16700.0,427000000000000.0,14.4,3.19,17.0,0.0,1.07e-05,10.1,1.98
corundum-20-bb,2800,800,34,0.794,16500.0,430000000000000.0,14.5,3.21,17.0,0.0,1.12e-05,10.0,1.97
corundum-20-bb,2800,800,35,0.845,16300.0,434000000000000.0,14.6,3.23,17.0,0.0,1.17e-05,9.86,1.96
corundum-20-bb,2800,800,36,0.9,16000.0,437000000000000.0,14.7,3.26,16.0,0.0,1.22e-05,9.72,1.94
corundum-20-bb,2800,800,37,0.958,15800.0,440000000000000.0,14.9,3.28,16.0,0.0,1.28e-05,9.58,1.92
corundum-20-bb,2800,800,38,1.02,15600.0,443000000000000.0,15.0,3.31,16.0,0.0,1.34e-05,9.44,1.9
corundum-20-bb,2800,800,39,1.09,15400.0,446000000000000.0,15.1,3.33,16.0,0.0,1.4e-05,9.3,1.88
corundum-20-bb,2800,800,40,1.16,15100.0,450000000000000.0,15.2,3.35,16.0,0.0,1.47e-05,9.15,1.86
corundum-20-bb,2800,800,41,1.23,14900.0,453000000000000.0,15.3,3.38,16.0,0.0,1.54e-05,9.0,1.84
corundum-20-bb,2800,800,42,1.31,14800.0,455000000000000.0,15.4,3.39,16.0,0.0,1.59e-05,8.89,1.83
corundum-20-bb,2800,800,43,1.4,14600.0,458000000000000.0,15.5,3.42,16.0,0.0,1.67e-05,8.75,1.8
corundum-20-bb,2800,800,44,1.49,14300.0,462000000000000.0,15.6,3.44,16.0,0.0,1.74e-05,8.6,1.78
corundum-20-bb,2800,800,45,1.58,14100.0,466000000000000.0,15.7,3.48,16.0,0.0,1.84e-05,8.52,1.74
corundum-20-bb,2800,800,46,1.69,13900.0,469000000000000.0,15.8,3.5,16.0,0.0,1.92e-05,8.38,1.72
corundum-20-bb,2800,800,47,1.8,13700.0,473000000000000.0,16.0,3.53,15.0,0.0,2.01e-05,8.25,1.69
corundum-20-bb,2800,800,48,1.91,13500.0,476000000000000.0,16.1,3.55,15.0,0.0,2.11e-05,8.12,1.67
corundum-20-bb,2800,800,49,2.04,13300.0,480000000000000.0,16.2,3.58,15.0,0.0,2.21e-05,8.0,1.64
corundum-20-bb,2800,800,50,2.17,13100.0,483000000000000.0,16.3,3.61,15.0,0.0,2.31e-05,7.88,1.61
corundum-20-bb,2800,800,51,2.31,12900.0,487000000000000.0,16.4,3.63,15.0,0.0,2.42e-05,7.76,1.59
corundum-20-bb,2800,800,52,2.46,12700.0,490000000000000.0,16.6,3.66,15.0,0.0,2.53e-05,7.65,1.56
corundum-20-bb,2800,800,53,2.62,12600.0,493000000000000.0,16.6,3.68,15.0,0.0,2.62e-05,7.57,1.54
corundum-20-bb,2800,800,54,2.79,12400.0,497000000000000.0,16.8,3.71,15.0,0.0,2.74e-05,7.46,1.52
corundum-20-bb,2800,800,55,2.97,12200.0,500000000000000.0,16.9,3.73,15.0,0.0,2.87e-05,7.36,1.49
corundum-20-bb,2800,800,56,3.16,12000.0,504000000000000.0,17.0,3.76,15.0,0.0,3.01e-05,7.26,1.47
corundum-20-bb,2800,800,57,3.36,11800.0,508000000000000.0,17.2,3.79,15.0,0.0,3.15e-05,7.16,1.44
corundum-20-bb,2800,800,58,3.58,11700.0,512000000000000.0,17.3,3.82,15.0,0.0,3.3e-05,7.07,1.42
corundum-20-bb,2800,800,59,3.81,11400.0,517000000000000.0,17.5,3.86,14.0,0.0,3.48e-05,7.04,1.38
corundum-20-bb,2800,800,60,4.06,11300.0,521000000000000.0,17.6,3.89,14.0,0.0,3.65e-05,6.95,1.36
corundum-20-bb,2800,800,61,4.32,11100.0,525000000000000.0,17.7,3.92,14.0,0.0,3.81e-05,7.03,1.32
corundum-20-bb,2800,800,62,4.6,10900.0,529000000000000.0,17.9,3.95,14.0,0.0,3.99e-05,6.95,1.3
corundum-20-bb,2800,800,63,4.9,10800.0,533000000000000.0,18.0,3.98,14.0,0.0,4.19e-05,6.87,1.28
corundum-20-bb,2800,800,64,5.22,10600.0,538000000000000.0,18.2,4.01,14.0,0.0,4.39e-05,6.79,1.25
corundum-20-bb,2800,800,65,5.56,10400.0,542000000000000.0,18.3,4.04,14.0,0.0,4.6e-05,6.72,1.23
corundum-20-bb,2800,800,66,5.92,10200.0,547000000000000.0,18.5,4.08,14.0,0.0,4.82e-05,6.65,1.21
corundum-20-bb,2800,800,67,6.3,10100.0,551000000000000.0,18.6,4.11,14.0,0.0,5.06e-05,6.59,1.19
corundum-20-bb,2800,800,68,6.71,9890.0,556000000000000.0,18.8,4.15,14.0,0.0,5.31e-05,6.52,1.17
corundum-20-bb,2800,800,69,7.14,9720.0,561000000000000.0,18.9,4.18,14.0,0.0,5.57e-05,6.46,1.15
corundum-20-bb,2800,800,70,7.61,9610.0,564000000000000.0,19.1,4.21,14.0,0.0,5.77e-05,6.43,1.14
corundum-20-bb,2800,800,71,8.1,9440.0,569000000000000.0,19.2,4.25,14.0,0.0,6.06e-05,6.38,1.12
corundum-20-bb,2800,800,72,8.62,9270.0,574000000000000.0,19.4,4.29,13.0,0.0,6.36e-05,6.32,1.1
corundum-20-bb,2800,800,73,9.18,9100.0,580000000000000.0,19.6,4.33,13.0,0.0,6.69e-05,6.27,1.09
corundum-20-bb,2800,800,74,9.78,8930.0,585000000000000.0,19.8,4.37,13.0,0.0,7.03e-05,6.21,1.07
corundum-20-bb,2800,800,75,10.4,8760.0,591000000000000.0,20.0,4.41,13.0,0.0,7.39e-05,6.16,1.05
corundum-20-bb,2800,800,76,11.1,8580.0,597000000000000.0,20.2,4.45,13.0,0.0,7.78e-05,6.11,1.04
corundum-20-bb,2800,800,77,11.8,8410.0,603000000000000.0,20.4,4.5,13.0,0.0,8.18e-05,6.06,1.03
corundum-20-bb,2800,800,78,12.6,8240.0,609000000000000.0,20.6,4.55,13.0,1.0,8.62e-05,6.02,1.01
corundum-20-bb,2800,800,79,13.4,8070.0,616000000000000.0,20.8,4.59,13.0,1.0,9.08e-05,5.98,0.999
corundum-20-bb,2800,800,80,14.2,7890.0,622000000000000.0,21.0,4.64,13.0,1.0,9.56e-05,5.93,0.986
corundum-20-bb,2800,800,81,15.2,7720.0,629000000000000.0,21.3,4.7,13.0,1.0,0.000101,5.89,0.975
corundum-20-bb,2800,800,82,16.2,7550.0,637000000000000.0,21.5,4.75,13.0,1.0,0.000106,5.85,0.963
corundum-20-bb,2800,800,83,17.2,7370.0,644000000000000.0,21.8,4.81,13.0,1.0,0.000112,5.81,0.952
corundum-20-bb,2800,800,84,18.3,7190.0,652000000000000.0,22.0,4.87,12.0,1.0,0.000118,5.77,0.942
corundum-20-bb,2800,800,85,19.5,7010.0,660000000000000.0,22.3,4.93,12.0,1.0,0.000125,5.73,0.932
corundum-20-bb,2800,800,86,20.8,6840.0,669000000000000.0,22.6,4.99,12.0,1.0,0.000132,5.69,0.923
corundum-20-bb,2800,800,87,22.1,6690.0,676000000000000.0,22.8,5.05,12.0,1.0,0.000139,5.68,0.91
corundum-20-bb,2800,800,88,23.5,6510.0,685000000000000.0,23.2,5.11,12.0,1.0,0.000147,5.63,0.902
corundum-20-bb,2800,800,89,25.1,6330.0,695000000000000.0,23.5,5.19,12.0,1.0,0.000156,5.59,0.894
corundum-20-bb,2800,800,90,26.7,6150.0,705000000000000.0,23.8,5.26,12.0,1.0,0.000165,5.55,0.886
corundum-20-bb,2800,800,91,28.4,5970.0,716000000000000.0,24.2,5.34,12.0,2.0,0.000175,5.51,0.879
corundum-20-bb,2800,800,92,30.3,5780.0,727000000000000.0,24.6,5.43,12.0,2.0,0.000186,5.47,0.873
corundum-20-bb,2800,800,93,32.2,5600.0,739000000000000.0,25.0,5.51,12.0,2.0,0.000197,5.43,0.867
corundum-20-bb,2800,800,94,34.3,5420.0,751000000000000.0,25.4,5.6,11.0,2.0,0.00021,5.38,0.861
corundum-20-bb,2800,800,95,36.5,5240.0,764000000000000.0,25.8,5.7,11.0,2.0,0.000223,5.34,0.855
corundum-20-bb,2800,800,96,38.9,5060.0,777000000000000.0,26.3,5.8,11.0,2.0,0.000238,5.29,0.85
corundum-20-bb,2800,800,97,41.4,4880.0,791000000000000.0,26.7,5.9,11.0,2.0,0.000253,5.24,0.845
corundum-20-bb,2800,800,98,44.1,4710.0,806000000000000.0,27.2,6.01,11.0,2.0,0.00027,5.19,0.841
corundum-20-bb,2800,800,99,47.0,4530.0,822000000000000.0,27.7,6.13,11.0,3.0,0.000288,5.14,0.836
corundum-20-bb,2800,800,100,50.0,4360.0,838000000000000.0,28.3,6.25,11.0,3.0,0.000307,5.08,0.832
corundum-20-bb,3000,1000,1,0.1,58500.0,229000000000000.0,8.86,1.71,23.0,0.0,2.08e-06,17.3,1.91
corundum-20-bb,3000,1000,2,0.106,57800.0,230000000000000.0,8.92,1.72,23.0,0.0,2.21e-06,17.5,1.95
corundum-20-bb,3000,1000,3,0.113,57200.0,231000000000000.0,8.97,1.73,23.0,0.0,2.33e-06,17.5,1.98
corundum-20-bb,3000,1000,4,0.121,56600.0,233000000000000.0,9.02,1.73,23.0,0.0,2.44e-06,17.5,2.02
corundum-20-bb,3000,1000,5,0.129,55900.0,234000000000000.0,9.07,1.74,22.0,0.0,2.57e-06,17.6,2.05
corundum-20-bb,3000,1000,6,0.137,55300.0,235000000000000.0,9.12,1.75,22.0,0.0,2.69e-06,17.6,2.08
corundum-20-bb,3000,1000,7,0.146,54700.0,237000000000000.0,9.17,1.76,22.0,0.0,2.83e-06,17.5,2.11
corundum-20-bb,3000,1000,8,0.155,54000.0,238000000000000.0,9.23,1.78,22.0,0.0,2.97e-06,17.5,2.13
corundum-20-bb,3000,1000,9,0.165,53300.0,239000000000000.0,9.28,1.79,22.0,0.0,3.12e-06,17.5,2.16
corundum-20-bb,3000,1000,10,0.176,52700.0,241000000000000.0,9.34,1.8,22.0,0.0,3.27e-06,17.4,2.18
corundum-20-bb,3000,1000,11,0.187,52000.0,242000000000000.0,9.4,1.81,22.0,0.0,3.43e-06,17.4,2.21
corundum-20-bb,3000,1000,12,0.199,51300.0,244000000000000.0,9.46,1.82,22.0,0.0,3.59e-06,17.3,2.23
corundum-20-bb,3000,1000,13,0.212,50700.0,246000000000000.0,9.53,1.83,22.0,0.0,3.77e-06,17.2,2.25
corundum-20-bb,3000,1000,14,0.226,50000.0,247000000000000.0,9.59,1.85,22.0,0.0,3.95e-06,17.1,2.26
corundum-20-bb,3000,1000,15,0.241,49300.0,249000000000000.0,9.66,1.86,21.0,0.0,4.14e-06,16.9,2.28
corundum-20-bb,3000,1000,16,0.256,48600.0,251000000000000.0,9.72,1.87,21.0,0.0,4.33e-06,16.8,2.29
corundum-20-bb,3000,1000,17,0.273,48000.0,253000000000000.0,9.79,1.88,21.0,0.0,4.54e-06,16.6,2.3
corundum-20-bb,3000,1000,18,0.291,47300.0,254000000000000.0,9.86,1.9,21.0,0.0,4.75e-06,16.5,2.31
corundum-20-bb,3000,1000,19,0.31,46600.0,256000000000000.0,9.93,1.91,21.0,0.0,4.96e-06,16.3,2.31
corundum-20-bb,3000,1000,20,0.33,46000.0,258000000000000.0,10.0,1.92,21.0,0.0,5.19e-06,16.1,2.31
corundum-20-bb,3000,1000,21,0.351,45300.0,260000000000000.0,10.1,1.94,21.0,0.0,5.42e-06,15.8,2.31
corundum-20-bb,3000,1000,22,0.374,44700.0,262000000000000.0,10.1,1.95,21.0,0.0,5.67e-06,15.6,2.31
corundum-20-bb,3000,1000,23,0.398,44100.0,263000000000000.0,10.2,1.97,21.0,0.0,5.92e-06,15.4,2.3
corundum-20-bb,3000,1000,24,0.424,43500.0,265000000000000.0,10.3,1.98,20.0,0.0,6.18e-06,15.1,2.29
corundum-20-bb,3000,1000,25,0.451,42900.0,267000000000000.0,10.4,1.99,20.0,0.0,6.44e-06,14.8,2.28
corundum-20-bb,3000,1000,26,0.48,42300.0,269000000000000.0,10.4,2.01,20.0,0.0,6.72e-06,14.5,2.27
corundum-20-bb,3000,1000,27,0.511,41700.0,271000000000000.0,10.5,2.02,20.0,0.0,7e-06,14.2,2.25
corundum-20-bb,3000,1000,28,0.545,41100.0,273000000000000.0,10.6,2.04,20.0,0.0,7.29e-06,13.9,2.24
corundum-20-bb,3000,1000,29,0.58,40500.0,275000000000000.0,10.6,2.05,20.0,0.0,7.59e-06,13.6,2.22
corundum-20-bb,3000,1000,30,0.617,40000.0,277000000000000.0,10.7,2.06,20.0,0.0,7.9e-06,13.3,2.19
corundum-20-bb,3000,1000,31,0.657,39400.0,279000000000000.0,10.8,2.08,20.0,0.0,8.26e-06,13.1,2.18
corundum-20-bb,3000,1000,32,0.7,38900.0,280000000000000.0,10.9,2.09,19.0,0.0,8.65e-06,12.9,2.17
corundum-20-bb,3000,1000,33,0.745,38300.0,282000000000000.0,10.9,2.11,19.0,0.0,9.05e-06,12.7,2.15
corundum-20-bb,3000,1000,34,0.794,37800.0,284000000000000.0,11.0,2.12,19.0,0.0,9.46e-06,12.6,2.13
corundum-20-bb,3000,1000,35,0.845,37300.0,286000000000000.0,11.1,2.14,19.0,0.0,9.9e-06,12.4,2.11
corundum-20-bb,3000,1000,36,0.9,36800.0,288000000000000.0,11.2,2.15,19.0,0.0,1.04e-05,12.2,2.09
corundum-20-bb,3000,1000,37,0.958,36300.0,290000000000000.0,11.3,2.17,19.0,0.0,1.08e-05,12.0,2.07
corundum-20-bb,3000,1000,38,1.02,35800.0,292000000000000.0,11.3,2.18,19.0,0.0,1.13e-05,11.8,2.04
corundum-20-bb,3000,1000,39,1.09,35400.0,294000000000000.0,11.4,2.19,19.0,0.0,1.18e-05,11.6,2.02
corundum-20-bb,3000,1000,40,1.16,34900.0,296000000000000.0,11.5,2.21,19.0,0.0,1.24e-05,11.4,1.99
corundum-20-bb,3000,1000,41,1.23,34400.0,298000000000000.0,11.6,2.22,18.0,0.0,1.29e-05,11.2,1.96
corundum-20-bb,3000,1000,42,1.31,34100.0,299000000000000.0,11.6,2.23,18.0,0.0,1.34e-05,11.1,1.94
corundum-20-bb,3000,1000,43,1.4,33700.0,301000000000000.0,11.7,2.25,18.0,0.0,1.4e-05,10.9,1.92
corundum-20-bb,3000,1000,44,1.49,33200.0,303000000000000.0,11.8,2.26,18.0,0.0,1.46e-05,10.7,1.89
corundum-20-bb,3000,1000,45,1.58,32700.0,306000000000000.0,11.9,2.28,18.0,0.0,1.54e-05,10.6,1.84
corundum-20-bb,3000,1000,46,1.69,32200.0,308000000000000.0,11.9,2.3,18.0,0.0,1.61e-05,10.4,1.81
corundum-20-bb,3000,1000,47,1.8,31800.0,310000000000000.0,12.0,2.31,18.0,0.0,1.68e-05,10.2,1.78
corundum-20-bb,3000,1000,48,1.91,31400.0,312000000000000.0,12.1,2.33,18.0,0.0,1.76e-05,10.1,1.75
corundum-20-bb,3000,1000,49,2.04,31000.0,314000000000000.0,12.2,2.34,18.0,0.0,1.84e-05,9.9,1.72
corundum-20-bb,3000,1000,50,2.17,30500.0,316000000000000.0,12.3,2.36,18.0,0.0,1.92e-05,9.74,1.69
corundum-20-bb,3000,1000,51,2.31,30100.0,319000000000000.0,12.4,2.38,17.0,0.0,2.01e-05,9.59,1.66
corundum-20-bb,3000,1000,52,2.46,29700.0,321000000000000.0,12.4,2.39,17.0,0.0,2.1e-05,9.44,1.63
corundum-20-bb,3000,1000,53,2.62,29400.0,322000000000000.0,12.5,2.41,17.0,0.0,2.17e-05,9.37,1.61
corundum-20-bb,3000,1000,54,2.79,29000.0,325000000000000.0,12.6,2.42,17.0,0.0,2.27e-05,9.23,1.58
corundum-20-bb,3000,1000,55,2.97,28600.0,327000000000000.0,12.7,2.44,17.0,0.0,2.38e-05,9.1,1.55
corundum-20-bb,3000,1000,56,3.16,28200.0,329000000000000.0,12.8,2.46,17.0,0.0,2.49e-05,8.97,1.52
corundum-20-bb,3000,1000,57,3.36,27800.0,331000000000000.0,12.8,2.47,17.0,0.0,2.61e-05,8.85,1.49
corundum-20-bb,3000,1000,58,3.58,27500.0,334000000000000.0,12.9,2.49,17.0,0.0,2.73e-05,8.73,1.47
corundum-20-bb,3000,1000,59,3.81,27000.0,337000000000000.0,13.1,2.51,17.0,0.0,2.87e-05,8.69,1.43
corundum-20-bb,3000,1000,60,4.06,26600.0,339000000000000.0,13.1,2.53,17.0,0.0,3.01e-05,8.58,1.4
corundum-20-bb,3000,1000,61,4.32,26300.0,341000000000000.0,13.2,2.54,17.0,0.0,3.14e-05,8.69,1.36
corundum-20-bb,3000,1000,62,4.6,25900.0,343000000000000.0,13.3,2.56,17.0,0.0,3.28e-05,8.59,1.33
corundum-20-bb,3000,1000,63,4.9,25500.0,346000000000000.0,13.4,2.58,16.0,0.0,3.44e-05,8.49,1.31
corundum-20-bb,3000,1000,64,5.22,25200.0,349000000000000.0,13.5,2.6,16.0,0.0,3.6e-05,8.39,1.29
corundum-20-bb,3000,1000,65,5.56,24800.0,351000000000000.0,13.6,2.62,16.0,0.0,3.78e-05,8.3,1.27
corundum-20-bb,3000,1000,66,5.92,24400.0,354000000000000.0,13.7,2.64,16.0,0.0,3.96e-05,8.22,1.24
corundum-20-bb,3000,1000,67,6.3,24000.0,357000000000000.0,13.8,2.66,16.0,0.0,4.15e-05,8.13,1.22
corundum-20-bb,3000,1000,68,6.71,23700.0,360000000000000.0,13.9,2.68,16.0,0.0,4.35e-05,8.05,1.2
corundum-20-bb,3000,1000,69,7.14,23200.0,363000000000000.0,14.1,2.71,16.0,0.0,4.56e-05,7.97,1.18
corundum-20-bb,3000,1000,70,7.61,23000.0,364000000000000.0,14.1,2.72,16.0,0.0,4.73e-05,7.94,1.16
corundum-20-bb,3000,1000,71,8.1,22600.0,367000000000000.0,14.2,2.74,16.0,0.0,4.96e-05,7.87,1.14
corundum-20-bb,3000,1000,72,8.62,22300.0,371000000000000.0,14.4,2.77,16.0,0.0,5.21e-05,7.8,1.13
corundum-20-bb,3000,1000,73,9.18,21900.0,374000000000000.0,14.5,2.79,16.0,0.0,5.47e-05,7.74,1.11
corundum-20-bb,3000,1000,74,9.78,21500.0,377000000000000.0,14.6,2.82,16.0,0.0,5.75e-05,7.67,1.09
corundum-20-bb,3000,1000,75,10.4,21000.0,382000000000000.0,14.8,2.85,16.0,0.0,6.04e-05,7.6,1.07
corundum-20-bb,3000,1000,76,11.1,20600.0,385000000000000.0,14.9,2.88,15.0,0.0,6.36e-05,7.54,1.06
corundum-20-bb,3000,1000,77,11.8,20200.0,389000000000000.0,15.1,2.9,15.0,0.0,6.69e-05,7.48,1.04
corundum-20-bb,3000,1000,78,12.6,19800.0,393000000000000.0,15.2,2.93,15.0,0.0,7.04e-05,7.42,1.03
corundum-20-bb,3000,1000,79,13.4,19400.0,397000000000000.0,15.4,2.97,15.0,0.0,7.42e-05,7.37,1.02
corundum-20-bb,3000,1000,80,14.2,18900.0,402000000000000.0,15.6,3.0,15.0,0.0,7.82e-05,7.32,1.0
corundum-20-bb,3000,1000,81,15.2,18500.0,406000000000000.0,15.7,3.03,15.0,1.0,8.25e-05,7.26,0.992
corundum-20-bb,3000,1000,82,16.2,18100.0,411000000000000.0,15.9,3.07,15.0,1.0,8.71e-05,7.21,0.981
corundum-20-bb,3000,1000,83,17.2,17700.0,416000000000000.0,16.1,3.1,15.0,1.0,9.19e-05,7.16,0.97
corundum-20-bb,3000,1000,84,18.3,17300.0,421000000000000.0,16.3,3.14,15.0,1.0,9.71e-05,7.11,0.96
corundum-20-bb,3000,1000,85,19.5,16800.0,426000000000000.0,16.5,3.18,15.0,1.0,0.000103,7.06,0.951
corundum-20-bb,3000,1000,86,20.8,16400.0,432000000000000.0,16.7,3.22,15.0,1.0,0.000109,7.0,0.942
corundum-20-bb,3000,1000,87,22.1,16000.0,437000000000000.0,16.9,3.26,14.0,1.0,0.000114,7.01,0.929
corundum-20-bb,3000,1000,88,23.5,15600.0,443000000000000.0,17.2,3.31,14.0,1.0,0.000121,6.97,0.921
corundum-20-bb,3000,1000,89,25.1,15100.0,449000000000000.0,17.4,3.35,14.0,1.0,0.000128,6.92,0.914
corundum-20-bb,3000,1000,90,26.7,14700.0,456000000000000.0,17.7,3.4,14.0,1.0,0.000136,6.87,0.907
corundum-20-bb,3000,1000,91,28.4,14200.0,463000000000000.0,18.0,3.46,14.0,1.0,0.000144,6.82,0.901
corundum-20-bb,3000,1000,92,30.3,13800.0,471000000000000.0,18.2,3.51,14.0,1.0,0.000153,6.76,0.895
corundum-20-bb,3000,1000,93,32.2,13400.0,478000000000000.0,18.6,3.57,14.0,2.0,0.000163,6.71,0.89
corundum-20-bb,3000,1000,94,34.3,12900.0,487000000000000.0,18.9,3.63,14.0,2.0,0.000173,6.65,0.885
corundum-20-bb,3000,1000,95,36.5,12500.0,495000000000000.0,19.2,3.7,14.0,2.0,0.000185,6.59,0.88
corundum-20-bb,3000,1000,96,38.9,12000.0,504000000000000.0,19.6,3.76,13.0,2.0,0.000197,6.53,0.876
corundum-20-bb,3000,1000,97,41.4,11600.0,514000000000000.0,19.9,3.83,13.0,2.0,0.00021,6.47,0.872
corundum-20-bb,3000,1000,98,44.1,11200.0,524000000000000.0,20.3,3.91,13.0,2.0,0.000224,6.4,0.868
corundum-20-bb,3000,1000,99,47.0,10700.0,534000000000000.0,20.7,3.98,13.0,2.0,0.000239,6.33,0.865
corundum-20-bb,3000,1000,100,50.0,10300.0,545000000000000.0,21.1,4.07,13.0,3.0,0.000255,6.26,0.862
corundum-20-bb,3000,1200,1,0.1,137000.0,150000000000000.0,5.8,1.12,26.0,0.0,1.69e-06,21.4,1.91
corundum-20-bb,3000,1200,2,0.106,135000.0,151000000000000.0,5.84,1.12,26.0,0.0,1.79e-06,21.6,1.95
corundum-20-bb,3000,1200,3,0.113,133000.0,151000000000000.0,5.87,1.13,26.0,0.0,1.88e-06,21.7,1.99
corundum-20-bb,3000,1200,4,0.121,132000.0,152000000000000.0,5.9,1.14,26.0,0.0,1.98e-06,21.7,2.02
corundum-20-bb,3000,1200,5,0.129,130000.0,153000000000000.0,5.94,1.14,26.0,0.0,2.08e-06,21.7,2.05
corundum-20-bb,3000,1200,6,0.137,129000.0,154000000000000.0,5.97,1.15,26.0,0.0,2.18e-06,21.7,2.08
corundum-20-bb,3000,1200,7,0.146,127000.0,155000000000000.0,6.01,1.16,26.0,0.0,2.29e-06,21.7,2.11
corundum-20-bb,3000,1200,8,0.155,126000.0,156000000000000.0,6.04,1.16,26.0,0.0,2.41e-06,21.7,2.14
corundum-20-bb,3000,1200,9,0.165,124000.0,157000000000000.0,6.08,1.17,26.0,0.0,2.52e-06,21.7,2.17
corundum-20-bb,3000,1200,10,0.176,123000.0,158000000000000.0,6.12,1.18,25.0,0.0,2.65e-06,21.6,2.19
corundum-20-bb,3000,1200,11,0.187,121000.0,159000000000000.0,6.16,1.19,25.0,0.0,2.78e-06,21.5,2.21
corundum-20-bb,3000,1200,12,0.199,120000.0,160000000000000.0,6.2,1.19,25.0,0.0,2.92e-06,21.4,2.24
corundum-20-bb,3000,1200,13,0.212,118000.0,161000000000000.0,6.24,1.2,25.0,0.0,3.06e-06,21.3,2.26
corundum-20-bb,3000,1200,14,0.226,116000.0,162000000000000.0,6.28,1.21,25.0,0.0,3.2e-06,21.2,2.27
corundum-20-bb,3000,1200,15,0.241,115000.0,163000000000000.0,6.33,1.22,25.0,0.0,3.36e-06,21.0,2.29
corundum-20-bb,3000,1200,16,0.256,113000.0,164000000000000.0,6.37,1.23,25.0,0.0,3.52e-06,20.8,2.3
corundum-20-bb,3000,1200,17,0.273,112000.0,166000000000000.0,6.42,1.23,25.0,0.0,3.68e-06,20.6,2.31
